"Title ID","Region","Name","PKG direct link","zRIF","Content ID","Last Modification Date","Original Name","File Size","SHA256","Required FW","App Version"
"PCSE00773","US","Siralim","http://zeus.dl.playstation.net/cdn/UP1161/PCSE00773_00/UP1161-PCSE00773_00-VITASIRALIM00000_bg_2_fb74840a51843d5e0ef0a09e7f0e0eb64d7abac4.pkg","KO5ifR1dQ+eHBhgamsFMNTc3Btkf5hniGOwZ5Ojj6Qu2FJ//UqzVbjquTb8w47bEzxcL5dhHY3xwAwA/WhSj","UP1161-PCSE00773_00-VITASIRALIM00000","2017-09-26 00:00:00","","40439920","83dbffa40eea86c112e6fc8b219c9163bcf85e6cadec61b1df7264092de82e15","3.55","1"
"PCSE01016","US","Siralim 2 (3.61+!) [3.63]","http://zeus.dl.playstation.net/cdn/UP1161/PCSE01016_00/UP1161-PCSE01016_00-VITASIRALIM20000_bg_2_bfcbbd2cd5ceabefb5e3ad54f329e28ac54f6d85.pkg","KO5ifR1dQ+eHBhgamkFNNTQwNAPZH+YZ4hjsGeTo4+lrBLIUn/82l+/8f9Xkym6NIFXlG9oq7aMxPrgBACubFJEA","UP1161-PCSE01016_00-VITASIRALIM20000","2018-03-29 03:27:42","","146204224","bdd04ff155016b8ea26365c7b3ecade3d4b702076cc92ebb07894be8356965e4","3.63","1"
"PCSE00591","US","Sketchcross","http://zeus.dl.playstation.net/cdn/UP2174/PCSE00591_00/UP2174-PCSE00591_00-SKETCHCROSS00001_bg_1_d726cab73ebd4d0bb355047b438be40d381a8477.pkg","KO5ifR1dQ+eHBhgZmptATTW1NATZH+ztGuLs4RzkHxwMthOf//LKjs72/x27Ysb1pjv/DmYrjcb44AYAK/8WZQAA","UP2174-PCSE00591_00-SKETCHCROSS00001","2018-07-17 14:54:43","","340235104","b07a660f6cc6aaff78c5f3754febbd824e196e98d44b0efdea593f8b80facfc8","3.36","1"
"PCSE00606","US","Skullgirls 2nd Encore","http://zeus.dl.playstation.net/cdn/UP2032/PCSE00606_00/UP2032-PCSE00606_00-SKULLGIRLS000000_bg_1_69ba06650de0833ce181087b688a4a80c359905a.pkg","KO5ifR1dQ+eHBhgZGBtBTTUzMAPZH+wd6uPj7hnkEwyxFJ//ksV6X3xdJhcc4e23jPG9x5TRGB/cAAAnwxP7","UP2032-PCSE00606_00-SKULLGIRLS000000","2017-09-26 00:00:00","","2822167296","664b00090402a06a3a05b21cab6f93bf1ecf46c7f8e1e209d1977443b53a78d5","3.57","1"
"PCSE00865","US","Sky Force Anniversary","http://zeus.dl.playstation.net/cdn/UP4179/PCSE00865_00/UP4179-PCSE00865_00-SKYFORCEANNIVERS_bg_1_7f6f771e29e0d68d39e08975e9310b7e0c37f9b6.pkg","KO5ifR1dQ+eHBpgYmltCTbUwMwXZH+wd6eYf5Ozq6OfnGeYaFIzPf0YxaW+vvPF8rOuj/FZ1O+P90Rgf3AAAnXQVZQAA","UP4179-PCSE00865_00-SKYFORCEANNIVERS","2017-09-26 00:00:00","","256423968","6313b9e200bcd01f904c809058721501bc37d984c81f3703165e438fa3890a8a","3.6","1"
"PCSE01054","US","Skylight Freerange (3.61+!) [3.63]","http://zeus.dl.playstation.net/cdn/UP2979/PCSE01054_00/UP2979-PCSE01054_00-SKYFREERANGEVITA_bg_1_e53767d58da18c45ae6a2703c392d2290d8644a3.pkg","KO5ifR1dQ+eHBhhZmltCTDU0MDUB2R/sHekW5Ooa5Ojn7hrmGeKIz382jK6PiwR9d3GzrFtsFHnx3miMD24AAOH0E8cA","UP2979-PCSE01054_00-SKYFREERANGEVITA","2018-03-17 04:30:52","","605412640","8f2ea01d00f2bb63e8c6ad4924c0cdb07c851dab75047d67d091fc4021017c62","3.63","1"
"PCSE00862","US","Skylight Freerange 2: Gachduine (3.61+!) [3.61]","http://zeus.dl.playstation.net/cdn/UP2979/PCSE00862_00/UP2979-PCSE00862_00-SKYF2GACHDUINEPV_bg_1_586f07357ca619fe32da3999cc995b65601042a1.pkg","KO5ifR1dQ+eHBhhZmltCTbUwMwLZH+wd6Wbk7ujs4RLq6ecaEIbPfx8veW1euW5uW/Cng67zW1fOHo3xwQ0AYy8XFAAA","UP2979-PCSE00862_00-SKYF2GACHDUINEPV","2018-10-16 01:39:27","","638952800","67fefd81709f33d18007fae01ee2830ecd1257194cabaed47e604f41056f748e","3.61","1"
"PCSA00044","US","Skype","http://ares.dl.playstation.net/cdn/UP9000/PCSA00044_00/pmBBLhzyrpUbdEKeLbMMquYVzFkfTdSGbDnrcNCPGBhnvUVNCEdJrZRRbkTmiBmuLSuboFuDdFSaIiXyTwFGwJnIbHpOJtCKOiKBU.pkg","KO5ifR1dg/J5YfzQAEskXSYmIPuDvSMDXAOCwzxDHMGW4vPfxZ97TzhsZF8dIb/3hvf+yRdHY3xwAwDlWhY2","UP9000-PCSA00044_00-SKYPEPSVITA00000","2018-02-14 23:03:57","","9607648","743606f0f49d430e15670dbbc08d8a99612bde72ae59e28060ece26adc90c299","1.66","1"
"PCSE00974","US","Slain: Back from Hell (3.61+!) [3.61]","http://zeus.dl.playstation.net/cdn/UP2187/PCSE00974_00/UP2187-PCSE00974_00-0000000000000000_bg_1_e9d63bb98fe3a88655c64c032fe5efc90bbc12ea.pkg","KO5ifR1dQ+eHBhgZWphDTbU0NwHZb4AG8Plv30Y1nrj38xxfPD35jW1HftdojA9uAADxghSV","UP2187-PCSE00974_00-0000000000000000","2018-03-30 05:09:07","","774529104","f045bc0d75c91278d2b397c61d7ba5ca9362793bfc358bd222522930c36181d4","3.61","1"
"PCSE01310","US","Slayaway Camp: Butcher's Cut (3.61+!) [3.68]","http://zeus.dl.playstation.net/cdn/UP2187/PCSE01310_00/UP2187-PCSE01310_00-SCPSVSIEADIGI000_bg_1_0246586ecfafe74d0269032edf95e3307579e87f.pkg","KO5ifR1dQ+eHBhgZWphDTDU0NgTbH+wcEBwW7Onq6OLp7gkyAw8wmxGUObFrzQ5Li5B1rRe9KkdjfHADAOKGFGgA","UP2187-PCSE01310_00-SCPSVSIEADIGI000","2018-11-20 16:40:27","","130534048","ed9f24caad89eced0a1c8961c977e9b13d1f22398da8a45ffd77f90cdf35424a","3.68","1"
"PCSA00097","US","Sly 2: Band of Thieves (Sly Cooper 2)","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00097_00/GCscHhETwzbHMtfHmcGLVFGmzLMAuloVDIPjeXtfxXRALrGPShFsdnbNpTZDhBDN.pkg","KO5ifR1dQ+eHBlgi6bI0B9kf7BNpFBoMdJahgUGwh2cAPv992bX2X+Wrn7nXjGbOfny66NNojA9uAADpGhgO","UP9000-PCSA00097_00-SLY2US030100SHIP","2017-09-26 00:00:00","","2151299472","5bfdc8073f0a27b795ae725503786ace7b346f705025ae91fb990eefbee1363e","2.05","1"
"PCSA00098","US","Sly 3: Honor Among Thieves (Sly Cooper 3)","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00098_00/NfSQXuVpbflJkfJNCAFkkVwbeYBxDEVNgelkJZriuqpAwJsupSZGpZfOgViKEvTZ.pkg","KO5ifR1dQ+eHBlgi6bK0ANkf7BNpHBoMdJahgUGwh2cAPv/ZXHymZRu03eL/lCTLdkZ119EYH9wAACWmE10A","UP9000-PCSA00098_00-SLY3US030100SHIP","2017-09-26 00:00:00","","2952502080","6521909e93067e9311dd9f8b8170dbaa5c0d1040ff04e50a236312d4115195e5","2.05","1"
"PCSA00096","US","Sly Cooper and the Thievius Raccoonus","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00096_00/nhOWwMQcvxcGbKjmLDcabVSTPLDDAlofLWxRQrTSDBInOyFkuMKzlTXsBZterjfR.pkg","KO5ifR1dQ+eHBlgi6bI0A9kf7BNpGBoMdJahgUGwh2cAPv9VpHFyl4om/q6SKXrXrjSjdTTGBzcAAMzTEzAA","UP9000-PCSA00096_00-SLY1US030100SHIP","2017-09-26 00:00:00","","1431960000","7af32978b534ed7050bb9c28e530801b98346396e52d8a653e2f40359282db38","2.05","1"
"PCSA00068","US","Sly Cooper: Thieves in Time","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00068_00/OSTySHQMhGQTXtddicQVeXEOxHRuEAwmsdMfkxNyySXoMZhLuifqupTDxCFSzBGssoydoWhRJhKycMDwfTgzdCBQhBkulUwpXsvJW.pkg","KO5ifR1dQ+eHBlgi6TKzANlvgAbw+e9wXo9fvtP3xkm1Hn/rnVbfH43xwQ0AZ4UURQAA","UP9000-PCSA00068_00-0000000000000000","2017-09-26 00:00:00","","3507559088","36da219c3a7220efc1bd40c19a488de9fca7dd4f7fa30dc414604547031bac85","1.8","1"
"PCSA00079","US","Smart as","http://ares.dl.playstation.net/cdn/UP9000/PCSA00079_00/XcfFbrPGwbfuyKPgZYciBxDXwHOXVFzrxoeQJYTxagNhlRJfxyuWyEuKXrPKmZSGwOfRQjOROESuvCKmiuMwhUuYsGbFKGEPzLkIr.pkg","KO5ifR1dQ+eHBlgi6TK3BNkf7OsYFOIY7O7o6wq2E6//Dm0+2rRupbUS4/2Mr0v+Th3k0cE80tMjAPSqFbAA","UP9000-PCSA00079_00-SMARTASGAME00001","2017-09-26 00:00:00","","1456648080","f1a4d68418f4a19e7e599e7f3c726bf7b23d388af28e5f01bed78dd943448853","1.8","1"
"PCSE00611","US","SnagFilms","http://zeus.dl.playstation.net/cdn/UP2156/PCSE00611_00/UP2156-PCSE00611_00-SNAGFILMPSVITAAP_bg_1_fd73b335b5178acc224c5906b49a876ed30ff56c.pkg","KO5ifR1dg/J5YfzQACNDUzOoqWaGhiD7g/0c3d08fXwDgsM8QxwdA/D5T9D707LGpbbvdq/eWnvrwbrnozE+uAEA34QXZQAA","UP2156-PCSE00611_00-SNAGFILMPSVITAAP","2017-10-21 19:24:15","","10010496","bfb56d396a49d86aeea7324a759f6d3fa181c12ed29c6977e1d9ff41e7d49a25","3.36","1"
"PCSE01183","US","Sokoban Next (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP1968/PCSE01183_00/UP1968-PCSE01183_00-G000000000000990_bg_1_9f943e974584e8635018b68c61ea7992322506cb.pkg","KO5ifR1dQ+eHBhhamllATDU0tDAG2Y9kH9Dxlgb4/LfqT5yO7cWPXt3KW26s6J4kPRrjgxsAAHEhFEAA","UP1968-PCSE01183_00-G000000000000990","2019-01-05 02:29:57","","156116288","83caf8e4791de5986495f1df89b0dc2965c6655cef394e4d7908837f48cda91f","3.65","1"
"PCSE00463","US","Soldner-X 2: Final Prototype","http://zeus.dl.playstation.net/cdn/UP2005/PCSE00463_00/UP2005-PCSE00463_00-SOLDNERX2FINALPR_bg_1_daf3de755faacfb8a382b5425dd4eb45b8994646.pkg","KO5ifR1dQ+eHBhgBrYWaamJmDLI/2N/Hxc81KMLIzdPP0ScgCJ//mG/VveM/YNH36P+1fCkRuXmjMT64AQAFVxUO","UP2005-PCSE00463_00-SOLDNERX2FINALPR","2017-09-26 00:00:00","Söldner-X 2: Final Prototype","946961472","44d9c170b2fb0ac7a3add6594fd411fbac1224ce6a4fb425ad659d49f4f19e54","3.36","1"
"PCSE01154","US","Son of Scoregasm (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP3744/PCSE01154_00/UP3744-PCSE01154_00-SOSVITAUS0000001_bg_1_84c1f1724b1c0a32843916ce301e4156234d0b83.pkg","KO5ifR1dQ+eHBhibm5hATDU0NDUB2R/sHxzmGeIYGgy1E5//Cj9edlSVujRJo5h3Yca8TQtHY3xwAwDD+xRZ","UP3744-PCSE01154_00-SOSVITAUS0000001","2018-03-29 03:25:35","","63278608","73f0c436a2308383f58c1eefc85f820951b716535ab7bbac163d0dc98a3f9197","3.65","1"
"PCSE00056","US","Sonic & All-Stars Racing Transformed","http://zeus.dl.playstation.net/cdn/UP0177/PCSE00056_00/PYvaxVuEpJOpfxEezNAsOqJYZVbZgGMGtmaFJYypXWyqFflNeizZACMOkGjVJcwa.pkg","KO5ifR1dQ+eHBhgYmpvDTDU1A9kf7BgcFBLk6Bfs5h/k6+pigM9/9156J5jaHVrPOXdu3M71eVKUhRbLhtEUQ1sAAAFsFcIA","UP0177-PCSE00056_00-SASRTRANSFORMED0","2017-11-01 18:27:13","","1522305648","1c0ea3fc196553487c385d0e3deb4272f9dd0eaaba4302c946464b7151c37fbe","1.8","1"
"PCSE00314","US","Sorcery Saga: Curse of the Great Curry God","http://zeus.dl.playstation.net/cdn/UP1024/PCSE00314_00/JfVHYAiAcuIKoVNDySYBoOMOrokQJfzNWWAxULWBnhnYsoTgrglveEtpLpBvFeke.pkg","KO5ifR1dQ+eHBhgaGJlATTU2NAHZH+zq6evo4h/q6+/n7+4Y4ojPfxM3F3jYVMaGCizhUuRbYtAxGuODGwAAPoMSxwBl","UP1024-PCSE00314_00-SEIMADOUMONOGATA","2017-09-26 00:00:00","","963677136","b9736728ab5400dd428c240f8a43b799c531c3bb8f3ea24811feeb9135d3c2a0","2.61","1"
"PCSA00092","US","Soul Sacrifice","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00092_00/oXGzyIDnNsPBrcybeSrUkndsQxYCHVIgakWMQCsQfRMDJtmruiadEJMSNcxhWQBqBirQnLfnpbgxHoMdRlqhZYrtXRGqnKNiCBnxJ.pkg","KO5ifR1dQ+eHBlgi6bI0Atkf7B/qE+zoHOTp5unsGhpsgM9/kivXB8d1d0kKOKlO4peaH0xZaLFsGE0xtAUAy2wTOwAA","UP9000-PCSA00092_00-SOULSACRIFICEUS0","2017-10-24 12:36:46","","1836827216","63aaf3869663af9ad3273b2773e2230955d2d614b775b840ab22d6968889cbc4","2.05","1"
"PCSA00152","US","Soul Sacrifice Delta","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00152_00/AXlcJHQLivxLPWDZQovijJptyBkEOazJXkRYcCdNxgKLCZvqnCcOhLrDCqrGnIyW.pkg","KO5ifR1dQ+eHBlgidBmaGoHsD/YP9Ql2dHZx9QlxDA0GmoEHbA24Ve0xMfzr1Fs/3gklPD83GuODGwAAHMoW8wAA","UP9000-PCSA00152_00-SOULSACDELTAUS00","2017-09-26 00:00:00","","3171522352","c3cb432ea5337148294371b9c74530f963b579c8a59e206cab4d008fac9fb59a","3.01","1"
"PCSA00003","US","Sound Shapes","http://zeus.dl.playstation.net/cdn/UP9000/PCSA00003_00/lLvrgcPSOXLoqIoRjZKLmNjuNVwWSmwiOVXSqXWfZoHsRgBxUHnqBlBmdWLzcGpIoutOzzLAThgGCEDtyJDeYuvjEqnohMnXAIdWS.pkg","KO5ifR1dQ+eHBlgi6TIwBtkf7B/q5xLs4RjgGgy2FJ//imqUDxUqHJ1vYvVfR6Ljf8dojA9uAAB1FxQs","UP9000-PCSA00003_00-SOUNDSHAPES00000","2017-09-26 00:00:00","","1015856544","31518ca78475de3a79347fdabf132eea85c829127928099ee75cdb5592195c19","1.69","1"
"PCSE00709","US","Space Hulk","http://zeus.dl.playstation.net/cdn/UP2014/PCSE00709_00/UP2014-PCSE00709_00-SPACEHULK0000027_bg_1_a5a6974a51b898479ffe7e555351497bc3e34bc9.pkg","KO5ifR1dQ+eHBhgZGJpATTU3sATZHxzg6OzqEerjDbbSyByf/46GVXwyarT18Aja0vp454Sc0Rgf3AAAH2kUlwAA","UP2014-PCSE00709_00-SPACEHULK0000027","2018-01-18 22:41:58","","851784896","46cfa3dde0865d63319f5afa0280a4798b4df20248bd8904f83d5f0f14aaf03a","3.52","1"
"PCSE00911","US","Space Overlords (3.61+!) [3.61]","http://zeus.dl.playstation.net/cdn/UP0809/PCSE00911_00/UP0809-PCSE00911_00-SPACEOVERLORDS00_bg_1_1221db3776f035b5030f431d176b64f15ed5df02.pkg","KO5ifR1dQ+eHBhhYGFhCTbU0NATZHxzg6OzqH+Ya5OMf5BIMNAMPONB9/PPWU/+FQn2mXJb6k7KZstBi2TCaYmgLAOj1F4UA","UP0809-PCSE00911_00-SPACEOVERLORDS00","2018-07-17 14:51:59","","834521200","c02642920bfb551d21621f1f22f2125b7e8f2c82092b3023da099cee2439cd92","3.61","1"
"PCSE01145","US","Spacejacked (3.61+!) [3.68]","http://zeus.dl.playstation.net/cdn/UP2267/PCSE01145_00/UP2267-PCSE01145_00-SPACEJACKEDUSA01_bg_1_92b5648783d8cfcfc5eecefdbea665cf9a20e373.pkg","KO5ifR1dQ+eHBhgZmZlDTDU0NDEF2R8c4Ojs6uXo7O3qEgo0zBCf/7KjE3rqu782BAjruZmrZK0ajfHBDQAMrBNK","UP2267-PCSE01145_00-SPACEJACKEDUSA01","2018-08-03 17:51:49","","28787120","08b40338976ef72eca965cd79bb2bbdfed46639cfd9ec4cdf3e482268fc7735f","3.68","1"
"PCSE00295","US","Sparkle","http://ares.dl.playstation.net/cdn/UP4403/PCSE00295_00/MCgDlwnUdYvxkWeEoXiStgaeHyvmjAeZNvODqPmqaHTajXKlOSzvtWDYCPXFOzIJ.pkg","KO5ifR1dg/J5YfzQABMTA2OoqUaWpiD7gwMcg7x9XEODXf3cfTyDPfD5T/rqF1f7EP0z596lnZsVcm/2II8O5pGeHgEqkhZa","UP4403-PCSE00295_00-SPARKLEUSENGLISH","2017-09-26 00:00:00","","27858624","8f5bc03578220009e5119a1fb5d31476a4d8538b84511705ee989c6ee1725d42","2.61","1"
"PCSE00454","US","Sparkle 2","http://ares.dl.playstation.net/cdn/UP4403/PCSE00454_00/JgltQnFdhPFKMFoHFzPjyaxBfIQhzWtwNTVxIzVyhUzZirhXybvBHFFgDpHajaUz.pkg","KO5ifR1dg/J5YfzQABMTA2OoqSamJiD7gwMcg7x9XI0CgsM8Q4CG4fOfa0euVzWnmLjlCRmfLsZOyUEeHcwjPT0CAJY9EcsA","UP4403-PCSE00454_00-SPARKLE2PSVITA00","2017-09-26 00:00:00","","51055584","58b54b2c1245f579130164cb4031f520eaafad11adb1c4d15e1acd807e72d298","3.12","1"
"PCSE00680","US","Sparkle Unleashed","http://zeus.dl.playstation.net/cdn/UP4403/PCSE00680_00/UP4403-PCSE00680_00-SPARKLEUNLEASHED_bg_1_ba1f5b77e8600e0260068f55e9ad200a87eb23bf.pkg","KO5ifR1dg/J5YfzQABMTA2OoqWYWYPuDAxyDvH1cQ/18XB2DPVxd8PnvuGWw4MajL1LPrYx7qtY4L3eQRwfzSE+PADILFcQA","UP4403-PCSE00680_00-SPARKLEUNLEASHED","2017-09-26 00:00:00","","59913664","6d537ed16ef0b1c5c9fb70b16e40988718c7570b76c6eb7d3b8b3a8e58f2f3b7","3.5","1"
"PCSE01089","US","Spellspire (3.61+!) [3.63]","http://zeus.dl.playstation.net/cdn/UP4403/PCSE01089_00/UP4403-PCSE01089_00-SPELLSPIREPSVITA_bg_1_3d4bbd9329810ba71b006a4527c6876eee1ab55a.pkg","KO5ifR1dQ+eHBpiYGBhDTDU0sLAE2R8c4OrjExzgGeQaEBzmGeKIz3+67y2uPed70BsqGD6zi8PBcjTGBzcAAMNEFEMA","UP4403-PCSE01089_00-SPELLSPIREPSVITA","2018-03-29 05:26:34","","20389056","9b72d693f0c3f05e089af3b7faf415ee6cf95eac5c07c4d98c3cdc03b441a523","3.63","1"
"PCSE00288","US","Spelunky","http://zeus.dl.playstation.net/cdn/UP4407/PCSE00288_00/GPrwaBPacrQAWgkHiFQuZVWQhDqPhNwIFWQRvjEUsKzsgJwrqGGLuCxUNNhnSISC.pkg","KO5ifR1dQ+eHBpiYGJhDTTWysADZHxzg6hPq5x0JsxSf/+zV3ZLfJG8Q0bD0Fk3pL2KjLLRYNtA4OphHenoEAHtJEoAA","UP4407-PCSE00288_00-SPELUNKY00000000","2017-09-26 00:00:00","","113454480","02587f9ca8bce1c95240ee7a52f25181ab8becd794bb54599f67c58e6c683a28","2.12","1"
"PCSE00870","US","Spheroids (3.61+!) [3.63]","http://zeus.dl.playstation.net/cdn/UP1716/PCSE00870_00/UP1716-PCSE00870_00-0000000000000003_bg_1_dbe847c3b2fae070f0558ab376d359a191d492db.pkg","KO5ifR1dQ+eHBhiaG5pBTbUwB9tvgAqM8fmv9cLHQx/F/lo8P55asWuur+tojA9uAAAIvhU4","UP1716-PCSE00870_00-0000000000000003","2018-06-08 15:06:24","","238044048","8de67a7d7131af2ead102e123f5103e57a66e49dfdd4dee70f2c2db61ef69466","3.63","1"
"PCSE00669","US","Spider: Rite of the Shrouded Moon (3.61+!) [3.61]","http://zeus.dl.playstation.net/cdn/UP0675/PCSE00669_00/UP0675-PCSE00669_00-SPIDER2PSV000000_bg_1_75e046b43a0db373b17fe70938e45e387dcd8e38.pkg","KO5ifR1dQ+eHBhiYmZtCTTUzswTZHxzg6eIaZBQQHAaxFJ//Zn/2N2IxiLy4coMEj5uKmONojA9uAABVlRJD","UP0675-PCSE00669_00-SPIDER2PSV000000","2018-04-24 07:57:23","","1232179792","39a93d6396083f932ec7f925216e11de1f6e4fad9d8e95eb94b14318d50db9e3","3.61","1"
"PCSE01175","US","Spiral Splatter (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP1675/PCSE01175_00/UP1675-PCSE01175_00-SYPSVSPIRALSPLAT_bg_1_982ee4356907f247fbdebaebbf87f8c07f904c55.pkg","KO5ifR1dQ+eHBhiamZtCTDU0NDcF2R8cGRAcFhzgGeToExzg4xiCz38KvWGZjGtcpGar3OVLE5+qOBrjgxsAAE1wEsgA","UP1675-PCSE01175_00-SYPSVSPIRALSPLAT","2018-05-06 20:28:58","","138442768","0e7ad40b70a965ac64c61a0aca000e5414aba7d2b25fe24231b9cedcebdf5ae4","3.65","1"
"PCSE01407","US","Spirit Hunter: NG","http://zeus.dl.playstation.net/cdn/UP1024/PCSE01407_00/UP1024-PCSE01407_00-SPIRITHUNTERNGUS_bg_1_c32f8cdcf4bd686ec83c6d03b557f4aab49f5d77.pkg","KO5ifR1dQ+eHBhgaGJlATDU0MTAH2R8c4BnkGeIR6hfiGuTnHhqMz39eVRenLZlVU6Qj5n43Wd5QeTTGBzcAAD/IE/MA","UP1024-PCSE01407_00-SPIRITHUNTERNGUS","2019-10-10 18:26:39","Spirit Hunter: NG","459324432","","3.69","1"
"PCSE00577","US","SpongeBob HeroPants","http://zeus.dl.playstation.net/cdn/UP0002/PCSE00577_00/ZnzPVneimKSpocrrIeMpRqZbdeVMpQboMzboodlWcINTiFkYXnWKAQctfYGDKKjE.pkg","KO5ifR1dQ+eHBsBsAZpqam4Osj84wN/P3dXDNcg/zDPE0dAUn//+3Oc32BW+wuvC+bU57LvW9IzG+OAGAEwtFdYA","UP0002-PCSE00577_00-SPONGEHEROVITA15","2018-01-27 15:21:37","","1060398400","8c304b94ccfe0ad1c6c87b8834453760fffbde0179b96cb4333d89aace168dff","3.35","1"
"PCSE00933","US","Spy Chameleon","http://zeus.dl.playstation.net/cdn/UP2632/PCSE00933_00/UP2632-PCSE00933_00-UPSPYCHAMELEON01_bg_1_fd25931b8a991a363637f4cae71c8060bb178232.pkg","KO5ifR1dQ+eHBhiZGRtBTbU0NgbZHxoQHBDp7OHo6+rj6u9nYIjPf8xP3ofllU4SaD2Ss/Ma131FykKLZcNoiqEtAADvdRW8","UP2632-PCSE00933_00-UPSPYCHAMELEON01","2017-10-23 08:32:44","","425674816","abe57ca910a312baa9236290ebb638bd3a5f402ae06e760b17a77154fe9b1e87","3.6","1"
"PCSE00068","US","Spy Hunter","http://zeus.dl.playstation.net/cdn/UP1018/PCSE00068_00/ZnpNkGyMcaOGoTqpfedoSqERVaPEVHckqVnDgfUoRovbLjFdBQzQJBrknECWehen.pkg","KO5ifR1dQ+eHBhgaGFrATDWzANkfHBDpEeoX4hrk7ugLEsXnv/+L1zNZP3pksjbfbeXRf98tR2N8cAMAUyAWdwAA","UP1018-PCSE00068_00-SPYHUNTERGAME000","2018-05-26 09:59:42","","900097248","77309abb8751930635440ac6f299753ff72435c1a49b9bda1ae339776488f38f","1.69","1"
"PCSE01151","US","Squareboy vs Bullies: Arena Edition (3.61+!) [3.65]","http://zeus.dl.playstation.net/cdn/UP0891/PCSE01151_00/UP0891-PCSE01151_00-RATAG0SQUAREBOYV_bg_1_582263e1638cfa165f6d32fe2c859ae15d58b7bc.pkg","KO5ifR1dQ+eHBhhYWEJNNTQ0NQTZH+QY4uhuEBwY6hjk6uQfGYbPf8r+XhpnT9749lKdIUnN98ve0Rgf3AAA82AVBwAA","UP0891-PCSE01151_00-RATAG0SQUAREBOYV","2018-05-06 20:31:27","","56798096","e95e92108c882f87e4d5dba2eef861dcd8bd71e356f90613a052980f522f2818","3.65","1"
"PCSE00676","US","Squares","http://zeus.dl.playstation.net/cdn/UP0409/PCSE00676_00/UP0409-PCSE00676_00-SQUARES20155LEAP_bg_1_3c4820fd35d9b35d4235f767afbe543cc971b71d.pkg","KO5ifR1dg/J5YfzQAKDNllBTzczNQPYHB4Y6BrkGGxkYmpr6uDoG4PPfjBuP8n7N0mmNTJ8R6B7XVzvIo4N5pKdHADK2FS4A","UP0409-PCSE00676_00-SQUARES20155LEAP","2017-09-26 00:00:00","","380713168","fecfe0b60f65ab9607361551252c1a4fb4b941576c8ccc177ed4747a301db1b0","3.5","1"
"PCSE00221","US","Star Wars Pinball (DEMO - needs DLC to unlock full)","http://ares.dl.playstation.net/cdn/UP4042/PCSE00221_00/BoDBkgQybovzLeBtThWhcxjImhedpBGakExNeaTpZkTkVsEjkWxjJdmjzsLLTbiS.pkg","KO5ifR1dQ+eHBpgYmBhBTTUyMgTZHxwe4Onn5OjjA7UTn/9Ceg53qe9teCr874D52pSUZYM8OphHenoEANg0FQcA","UP4042-PCSE00221_00-SWPINBALL0000001","2017-09-26 00:00:00","","224504336","9e8f089d780ecab103216b508a2b8ded91817a787bc582f0cae25f8e0eb0b699","2.05","1"
"PCSE01235","US","Stardew Valley (3.61+!) [3.67]","http://zeus.dl.playstation.net/cdn/UP2456/PCSE01235_00/UP2456-PCSE01235_00-STARDEW00000SIEA_bg_1_3eb8fd16748b2bbcd07cf327042c2df4f91b590e.pkg","KO5ifR1dQ+eHBhiZmJpBTDU0MjYF2R8c4hjk4hoOtjDY09URrwf/dljf+qq3KfFt+9WFTlr3R2N8cAMA8/UVrAAA","UP2456-PCSE01235_00-STARDEW00000SIEA","2018-05-22 04:18:47","","162398512","b32b4b66360b4bb2d3e37d485a31da28dec1f9cca919d4507f5150eeb2b6ee1a","3.67","1"
"PCSE00029","US","StarDrone Extreme","http://ares.dl.playstation.net/cdn/UP4101/PCSE00029_00/LpyRlPaAxhVOclQFuuAFONaLfLhRHMYeqAxbPCWPRlUHYhGngPmApSrvtaCctfmtwikGkGJkqLpHGPoEIdMRuXaNVnucGXzBbLfUT.pkg","KO5ifR1dQ+eHBpgYIkw1sgTZHxziGOQS5O/n6hoREuTq64rXg7Vi6bV1meKbZYXU7v7VKBrk0cE80tMjAOYPEzAA","UP4101-PCSE00029_00-STARDRONEEXTREME","2017-09-26 00:00:00","","141665728","3093fb5980c1caf5282c09d33b9309496d01af96681cce09e1d25217fdc3c181","1.61","1"
"PCSE00354","US","Starlight Inception","http://zeus.dl.playstation.net/cdn/UP2105/PCSE00354_00/aVtuEbNsylIdQiwmOKxMbjNpngCCUQvUFKjTuRWvUHjziRIJTthpMcaRWbabjicv.pkg","KO5ifR1dQ+eHBhgZGphCTTU2NQHZHxziGOTj6e4R4unn7BoQ4onPfx1LJE8wvzbfxWfeuKLqxc6A0Rgf3AAA2kkU9gAA","UP2105-PCSE00354_00-STARLIGHTINCEPTI","2018-10-26 19:47:33","","2459648672","cb8bc305eed65af51244de8f4178a249b90d063faf3097da47aaac9a314160b4","3.01","1"
